Cód.	Município	Sigla	PIB(Milhares de Reais)
3109501	Cabo Verde	MG	193195
3109600	Cachoeira da Prata	MG	38555
3109709	Cachoeira de Minas	MG	278723
3109808	Cachoeira Dourada	MG	72872
3109907	Caetanópolis	MG	253839
3110004	Caeté	MG	595443
3110103	Caiana	MG	61222
3110202	Cajuri	MG	69965
3110301	Caldas	MG	236518
3110400	Camacho	MG	39559
3110509	Camanducaia	MG	562513
3110608	Cambuí	MG	1158960
3110707	Cambuquira	MG	235960
3110806	Campanário	MG	41063
3110905	Campanha	MG	315056
3111002	Campestre	MG	329209
3111101	Campina Verde	MG	513645
3111150	Campo Azul	MG	33515
3111200	Campo Belo	MG	1028231
3111309	Campo do Meio	MG	170554
3111408	Campo Florido	MG	503943
3111507	Campos Altos	MG	311067
3111606	Campos Gerais	MG	473738
3111705	Canaã	MG	60106
3111804	Canápolis	MG	344534
3111903	Cana Verde	MG	64351
3112000	Candeias	MG	246826
3112059	Cantagalo	MG	42484
3112109	Caparaó	MG	70475
3112208	Capela Nova	MG	48448
3112307	Capelinha	MG	644253
3112406	Capetinga	MG	138969
3112505	Capim Branco	MG	89021
3112604	Capinópolis	MG	410494
3112653	Capitão Andrade	MG	47455
3112703	Capitão Enéas	MG	309415
3112802	Capitólio	MG	249816
3112901	Caputira	MG	80066
3113008	Caraí	MG	154572
3113107	Caranaíba	MG	32169
3113206	Carandaí	MG	476156
3113305	Carangola	MG	532605
3113404	Caratinga	MG	1698793
3113503	Carbonita	MG	164900
3113602	Careaçu	MG	139757
3113701	Carlos Chagas	MG	336852
3113800	Carmésia	MG	28986
3113909	Carmo da Cachoeira	MG	222919
3114006	Carmo da Mata	MG	181831
3114105	Carmo de Minas	MG	196387
3114204	Carmo do Cajuru	MG	407510
3114303	Carmo do Paranaíba	MG	719903
3114402	Carmo do Rio Claro	MG	473304
3114501	Carmópolis de Minas	MG	412892
3114550	Carneirinho	MG	318107
3114600	Carrancas	MG	83389
3114709	Carvalhópolis	MG	46507
3114808	Carvalhos	MG	58332
3114907	Casa Grande	MG	44122
3115003	Cascalho Rico	MG	51198
3115102	Cássia	MG	325984
3115201	Conceição da Barra de Minas	MG	45883
3115300	Cataguases	MG	1541017
3115359	Catas Altas	MG	419890
3115409	Catas Altas da Noruega	MG	35022
3115458	Catuji	MG	59944
3115474	Catuti	MG	39986
3115508	Caxambu	MG	336666
3115607	Cedro do Abaeté	MG	18118
3115706	Central de Minas	MG	73590
3115805	Centralina	MG	251300
3115904	Chácara	MG	37117
3116001	Chalé	MG	75307
3116100	Chapada do Norte	MG	97220
3116159	Chapada Gaúcha	MG	198880
3116209	Chiador	MG	30917
3116308	Cipotânea	MG	49993
3116407	Claraval	MG	140865
3116506	Claro dos Poções	MG	65042
3116605	Cláudio	MG	706610
3116704	Coimbra	MG	106626
3116803	Coluna	MG	86169
3116902	Comendador Gomes	MG	113012
3117009	Comercinho	MG	53649
3117108	Conceição da Aparecida	MG	188872
3117207	Conceição das Pedras	MG	38008
3117306	Conceição das Alagoas	MG	899573
3117405	Conceição de Ipanema	MG	53508
3117504	Conceição do Mato Dentro	MG	733105
3117603	Conceição do Pará	MG	258570
3117702	Conceição do Rio Verde	MG	210990
3117801	Conceição dos Ouros	MG	178927
3117836	Cônego Marinho	MG	51529
3117876	Confins	MG	1089953
3117900	Congonhal	MG	199848
3118007	Congonhas	MG	1708756
3118106	Congonhas do Norte	MG	40347
3118205	Conquista	MG	330178
3118304	Conselheiro Lafaiete	MG	2111483
3118403	Conselheiro Pena	MG	285557
3118502	Consolação	MG	24725
3118601	Contagem	MG	27731703
3118700	Coqueiral	MG	156645
3118809	Coração de Jesus	MG	210141
3118908	Cordisburgo	MG	95119
3119005	Cordislândia	MG	62372
3119104	Corinto	MG	319189
3119203	Coroaci	MG	109437
3119302	Coromandel	MG	1004419
3119401	Coronel Fabriciano	MG	1703057
3119500	Coronel Murta	MG	80486
3119609	Coronel Pacheco	MG	40403
3119708	Coronel Xavier Chaves	MG	49254
3119807	Córrego Danta	MG	144119
3119906	Córrego do Bom Jesus	MG	36081
3119955	Córrego Fundo	MG	167167
3120003	Córrego Novo	MG	31551
3120102	Couto de Magalhães de Minas	MG	43180
3120151	Crisólita	MG	56453
3120201	Cristais	MG	181759
3120300	Cristália	MG	43986
3120409	Cristiano Otoni	MG	73095
3120508	Cristina	MG	163905
3120607	Crucilândia	MG	63033
3120706	Cruzeiro da Fortaleza	MG	96964
3120805	Cruzília	MG	228393
3120839	Cuparaque	MG	51731
3120870	Curral de Dentro	MG	62017
3120904	Curvelo	MG	1533643
3121001	Datas	MG	49885
3121100	Delfim Moreira	MG	101240
3121209	Delfinópolis	MG	164835
3121258	Delta	MG	350027
3121308	Descoberto	MG	64826
3121407	Desterro de Entre Rios	MG	136118
3121506	Desterro do Melo	MG	34469
3121605	Diamantina	MG	757652
3121704	Diogo de Vasconcelos	MG	31781
3121803	Dionísio	MG	84027
3121902	Divinésia	MG	46823
3122009	Divino	MG	227299
3122108	Divino das Laranjeiras	MG	48398
3122207	Divinolândia de Minas	MG	63315
3122306	Divinópolis	MG	6462981
3122355	Divisa Alegre	MG	138048
3122405	Divisa Nova	MG	89724
3122454	Divisópolis	MG	73362
3122470	Dom Bosco	MG	51150
3122504	Dom Cavati	MG	55450
3122603	Dom Joaquim	MG	44142
3122702	Dom Silvério	MG	85637
3122801	Dom Viçoso	MG	31113
3122900	Dona Eusébia	MG	78243
3123007	Dores de Campos	MG	271863
3123106	Dores de Guanhães	MG	123372
3123205	Dores do Indaiá	MG	229787
3123304	Dores do Turvo	MG	45786
3123403	Doresópolis	MG	49729
3123502	Douradoquara	MG	54995
3123528	Durandé	MG	98854
3123601	Elói Mendes	MG	511926
3123700	Engenheiro Caldas	MG	115775
3123809	Engenheiro Navarro	MG	66177
3123858	Entre Folhas	MG	49416
3123908	Entre Rios de Minas	MG	208177
3124005	Ervália	MG	302918
3124104	Esmeraldas	MG	690256
3124203	Espera Feliz	MG	418423
3124302	Espinosa	MG	321127
3124401	Espírito Santo do Dourado	MG	77826
3124500	Estiva	MG	257992
3124609	Estrela Dalva	MG	30667
3124708	Estrela do Indaiá	MG	96656
3124807	Estrela do Sul	MG	573923
3124906	Eugenópolis	MG	158599
3125002	Ewbank da Câmara	MG	38342
3125101	Extrema	MG	9523321
3125200	Fama	MG	39929
3125309	Faria Lemos	MG	54247
3125408	Felício dos Santos	MG	43131
3125507	São Gonçalo do Rio Preto	MG	33699
3125606	Felisburgo	MG	57061
3125705	Felixlândia	MG	222534
3125804	Fernandes Tourinho	MG	39459
3125903	Ferros	MG	115449
3125952	Fervedouro	MG	110743
3126000	Florestal	MG	112131
3126109	Formiga	MG	1695793
3126208	Formoso	MG	200943
3126307	Fortaleza de Minas	MG	64839
3126406	Fortuna de Minas	MG	37587
3126505	Francisco Badaró	MG	65145
3126604	Francisco Dumont	MG	62835
3126703	Francisco Sá	MG	362003
3126752	Franciscópolis	MG	71085
3126802	Frei Gaspar	MG	54311
3126901	Frei Inocêncio	MG	101667
3126950	Frei Lagonegro	MG	31126
3127008	Fronteira	MG	915600
3127057	Fronteira dos Vales	MG	36181
3127073	Fruta de Leite	MG	39627
3127107	Frutal	MG	1897895
3127206	Funilândia	MG	53810
3127305	Galiléia	MG	85413
3127339	Gameleiras	MG	40321
3127354	Glaucilândia	MG	30382
3127370	Goiabeira	MG	38202
3127388	Goianá	MG	59702
3127404	Gonçalves	MG	62307
3127503	Gonzaga	MG	51136
3127602	Gouveia	MG	129591
3127701	Governador Valadares	MG	6208765
3127800	Grão Mogol	MG	626829
3127909	Grupiara	MG	28731
3128006	Guanhães	MG	692582
3128105	Guapé	MG	237280
3128204	Guaraciaba	MG	87036
3128253	Guaraciama	MG	59832
3128303	Guaranésia	MG	438099
3128402	Guarani	MG	125501
3128501	Guarará	MG	44876
3128600	Guarda-Mor	MG	370327
3128709	Guaxupé	MG	2017879
3128808	Guidoval	MG	90560
3128907	Guimarânia	MG	155175
3129004	Guiricema	MG	87895
3129103	Gurinhatã	MG	121970
3129202	Heliodora	MG	96594
3129301	Iapu	MG	99350
3129400	Ibertioga	MG	66464
3129509	Ibiá	MG	1005215
3129608	Ibiaí	MG	67621
3129657	Ibiracatu	MG	46009
3129707	Ibiraci	MG	534934
3129806	Ibirité	MG	2255472
3129905	Ibitiúra de Minas	MG	50324
3130002	Ibituruna	MG	37792
3130051	Icaraí de Minas	MG	80814
3130101	Igarapé	MG	686291
3130200	Igaratinga	MG	373627
3130309	Iguatama	MG	314850
3130408	Ijaci	MG	283700
3130507	Ilicínea	MG	187748
3130556	Imbé de Minas	MG	62531
3130606	Inconfidentes	MG	98053
3130655	Indaiabira	MG	58154
3130705	Indianópolis	MG	430694
3130804	Ingaí	MG	61752
3130903	Inhapim	MG	305219
3131000	Inhaúma	MG	112503
3131109	Inimutaba	MG	73881
3131158	Ipaba	MG	149919
3131208	Ipanema	MG	212850
3131307	Ipatinga	MG	11435803
3131406	Ipiaçu	MG	93638
3131505	Ipuiúna	MG	134407
3131604	Iraí de Minas	MG	239443
3131703	Itabira	MG	6620080
3131802	Itabirinha	MG	112643
3131901	Itabirito	MG	5010763
3132008	Itacambira	MG	58750
3132107	Itacarambi	MG	190883
3132206	Itaguara	MG	274727
3132305	Itaipé	MG	89412
3132404	Itajubá	MG	2993164
3132503	Itamarandiba	MG	511028
3132602	Itamarati de Minas	MG	59128
3132701	Itambacuri	MG	270899
3132800	Itambé do Mato Dentro	MG	24748
3132909	Itamogi	MG	184891
3133006	Itamonte	MG	866270
3133105	Itanhandu	MG	402399
3133204	Itanhomi	MG	115843
3133303	Itaobim	MG	270101
3133402	Itapagipe	MG	410186
3133501	Itapecerica	MG	483053
3133600	Itapeva	MG	513763
3133709	Itatiaiuçu	MG	1548609
3133758	Itaú de Minas	MG	455201
3133808	Itaúna	MG	3101335
3133907	Itaverava	MG	49871
3134004	Itinga	MG	122876
3134103	Itueta	MG	70904
3134202	Ituiutaba	MG	2769758
3134301	Itumirim	MG	59628
3134400	Iturama	MG	2149543
3134509	Itutinga	MG	116042
3134608	Jaboticatubas	MG	219848
3134707	Jacinto	MG	103586
3134806	Jacuí	MG	114593
3134905	Jacutinga	MG	692706
3135001	Jaguaraçu	MG	71504
3135050	Jaíba	MG	532180
3135076	Jampruca	MG	54588
3135100	Janaúba	MG	1123226
3135209	Januária	MG	687278
3135308	Japaraíba	MG	72077
3135357	Japonvar	MG	59879
3135407	Jeceaba	MG	1016765
3135456	Jenipapo de Minas	MG	70897
3135506	Jequeri	MG	139069
3135605	Jequitaí	MG	78254
3135704	Jequitibá	MG	90217
3135803	Jequitinhonha	MG	228015
3135902	Jesuânia	MG	61288
3136009	Joaíma	MG	134622
3136108	Joanésia	MG	80537
3136207	João Monlevade	MG	2922631
3136306	João Pinheiro	MG	1465894
3136405	Joaquim Felício	MG	44022
3136504	Jordânia	MG	90632
3136520	José Gonçalves de Minas	MG	44744
3136553	José Raydan	MG	51530
3136579	Josenópolis	MG	37127
3136603	Nova União	MG	85675
3136652	Juatuba	MG	1204884
3136702	Juiz de Fora	MG	16923044
3136801	Juramento	MG	38621
3136900	Juruaia	MG	153205
3136959	Juvenília	MG	51073
3137007	Ladainha	MG	118447
3137106	Lagamar	MG	166842
3137205	Lagoa da Prata	MG	1811611
3137304	Lagoa dos Patos	MG	41724
3137403	Lagoa Dourada	MG	222120
3137502	Lagoa Formosa	MG	344443
3137536	Lagoa Grande	MG	239952
3137601	Lagoa Santa	MG	1648497
3137700	Lajinha	MG	343550
3137809	Lambari	MG	321020
3137908	Lamim	MG	41622
3138005	Laranjal	MG	77559
3138104	Lassance	MG	126404
3138203	Lavras	MG	2615330
3138302	Leandro Ferreira	MG	40148
3138351	Leme do Prado	MG	49826
3138401	Leopoldina	MG	1013874
3138500	Liberdade	MG	72304
3138609	Lima Duarte	MG	276680
3138625	Limeira do Oeste	MG	389774
3138658	Lontra	MG	69409
3138674	Luisburgo	MG	80825
3138682	Luislândia	MG	47866
3138708	Luminárias	MG	90592
3138807	Luz	MG	503372
3138906	Machacalis	MG	81851
3139003	Machado	MG	1056756
3139102	Madre de Deus de Minas	MG	163193
3139201	Malacacheta	MG	193768
3139250	Mamonas	MG	47822
3139300	Manga	MG	194455
3139409	Manhuaçu	MG	2092768
3139508	Manhumirim	MG	471809
3139607	Mantena	MG	391821
3139706	Maravilhas	MG	140686
3139805	Mar de Espanha	MG	171107
3139904	Maria da Fé	MG	165838
3140001	Mariana	MG	2753719
3140100	Marilac	MG	41655
3140159	Mário Campos	MG	155825
3140209	Maripá de Minas	MG	54812
3140308	Marliéria	MG	43072
3140407	Marmelópolis	MG	32330
3140506	Martinho Campos	MG	333759
3140530	Martins Soares	MG	199204
3140555	Mata Verde	MG	68082
3140605	Materlândia	MG	43631
3140704	Mateus Leme	MG	697591
3140803	Matias Barbosa	MG	530477
3140852	Matias Cardoso	MG	114924
3140902	Matipó	MG	379540
3141009	Mato Verde	MG	125197
3141108	Matozinhos	MG	1019637
3141207	Matutina	MG	68601
3141306	Medeiros	MG	124895
3141405	Medina	MG	211654
3141504	Mendes Pimentel	MG	56015
3141603	Mercês	MG	119189
3141702	Mesquita	MG	45814
3141801	Minas Novas	MG	298227
3141900	Minduri	MG	69349
3142007	Mirabela	MG	126405
3142106	Miradouro	MG	129322
3142205	Miraí	MG	253141
3142254	Miravânia	MG	37520
3142304	Moeda	MG	58004
3142403	Moema	MG	112500
3142502	Monjolos	MG	28154
3142601	Monsenhor Paulo	MG	176143
3142700	Montalvânia	MG	131230
3142809	Monte Alegre de Minas	MG	529809
3142908	Monte Azul	MG	194025
3143005	Monte Belo	MG	263284
3143104	Monte Carmelo	MG	1127893
3143153	Monte Formoso	MG	34465
3143203	Monte Santo de Minas	MG	404354
3143302	Montes Claros	MG	9441519
3143401	Monte Sião	MG	411201
3143450	Montezuma	MG	68800
3143500	Morada Nova de Minas	MG	311060
3143609	Morro da Garça	MG	46522
3143708	Morro do Pilar	MG	32551
3143807	Munhoz	MG	89051
3143906	Muriaé	MG	2149762
3144003	Mutum	MG	378095
3144102	Muzambinho	MG	390639
3144201	Nacip Raydan	MG	28594
3144300	Nanuque	MG	707305
3144359	Naque	MG	74309
3144375	Natalândia	MG	45819
3144409	Natércia	MG	75324
3144508	Nazareno	MG	310794
3144607	Nepomuceno	MG	457334
3144656	Ninheira	MG	85135
3144672	Nova Belém	MG	41187
3144706	Nova Era	MG	344478
3144805	Nova Lima	MG	10439694
3144904	Nova Módica	MG	43728
3145000	Nova Ponte	MG	1140199
3145059	Nova Porteirinha	MG	105526
3145109	Nova Resende	MG	275027
3145208	Nova Serrana	MG	2368040
3145307	Novo Cruzeiro	MG	235921
3145356	Novo Oriente de Minas	MG	92736
3145372	Novorizonte	MG	51366
3145406	Olaria	MG	24158
3145455	Olhos-d'Água	MG	157017
3145505	Olímpio Noronha	MG	33644
3145604	Oliveira	MG	857307
3145703	Oliveira Fortes	MG	31078
3145802	Onça de Pitangui	MG	51372
3145851	Oratórios	MG	50667
3145877	Orizânia	MG	85543
3145901	Ouro Branco	MG	4075206
3146008	Ouro Fino	MG	712619
3146107	Ouro Preto	MG	6831108
3146206	Ouro Verde de Minas	MG	48964
3146255	Padre Carvalho	MG	55339
3146305	Padre Paraíso	MG	172563
3146404	Paineiras	MG	59442
3146503	Pains	MG	286792
3146552	Pai Pedro	MG	44555
3146602	Paiva	MG	23638
3146701	Palma	MG	72995
3146750	Palmópolis	MG	49030
3146909	Papagaios	MG	259373
3147006	Paracatu	MG	4309964
3147105	Pará de Minas	MG	2893644
3147204	Paraguaçu	MG	469316
3147303	Paraisópolis	MG	490450
3147402	Paraopeba	MG	747550
3147501	Passabém	MG	19814
3147600	Passa Quatro	MG	372276
3147709	Passa Tempo	MG	243877
3147808	Passa Vinte	MG	32533
3147907	Passos	MG	2478993
3147956	Patis	MG	46286
3148004	Patos de Minas	MG	4685827
3148103	Patrocínio	MG	2875655
3148202	Patrocínio do Muriaé	MG	90610
3148301	Paula Cândido	MG	96725
3148400	Paulistas	MG	47803
3148509	Pavão	MG	70909
3148608	Peçanha	MG	195169
3148707	Pedra Azul	MG	298738
3148756	Pedra Bonita	MG	66341
3148806	Pedra do Anta	MG	37820
3148905	Pedra do Indaiá	MG	92050
3149002	Pedra Dourada	MG	30448
3149101	Pedralva	MG	130914
3149150	Pedras de Maria da Cruz	MG	82777
3149200	Pedrinópolis	MG	115543
3149309	Pedro Leopoldo	MG	1422695
3149408	Pedro Teixeira	MG	22251
3149507	Pequeri	MG	43030
3149606	Pequi	MG	59805
3149705	Perdigão	MG	198590
3149804	Perdizes	MG	913865
3149903	Perdões	MG	489429
3149952	Periquito	MG	88656
3150000	Pescador	MG	38966
3150109	Piau	MG	77998
3150158	Piedade de Caratinga	MG	89412
3150208	Piedade de Ponte Nova	MG	49620
3150307	Piedade do Rio Grande	MG	65405
3150406	Piedade dos Gerais	MG	64537
3150505	Pimenta	MG	189441
3150539	Pingo d'Água	MG	40589
3150570	Pintópolis	MG	60200
3150604	Piracema	MG	147033
3150703	Pirajuba	MG	305685
3150802	Piranga	MG	161660
3150901	Piranguçu	MG	65111
3151008	Piranguinho	MG	109394
3151107	Pirapetinga	MG	448659
3151206	Pirapora	MG	2280151
3151305	Piraúba	MG	158766
3151404	Pitangui	MG	527091
3151503	Piumhi	MG	866506
3151602	Planura	MG	454915
3151701	Poço Fundo	MG	307853
3151800	Poços de Caldas	MG	7645804
3151909	Pocrane	MG	90103
3152006	Pompéu	MG	782138
3152105	Ponte Nova	MG	1653389
3152131	Ponto Chique	MG	38512
3152170	Ponto dos Volantes	MG	85117
3152204	Porteirinha	MG	335564
3152303	Porto Firme	MG	90799
3152402	Poté	MG	141259
3152501	Pouso Alegre	MG	7619096
3152600	Pouso Alto	MG	224462
3152709	Prados	MG	165690
3152808	Prata	MG	975613
3152907	Pratápolis	MG	154867
3153004	Pratinha	MG	92751
3153103	Presidente Bernardes	MG	47129
3153202	Presidente Juscelino	MG	45332
3153301	Presidente Kubitschek	MG	28095
3153400	Presidente Olegário	MG	437851
3153509	Alto Jequitibá	MG	96212
3153608	Prudente de Morais	MG	147912
3153707	Quartel Geral	MG	54366
3153806	Queluzito	MG	28867
3153905	Raposos	MG	183798
3154002	Raul Soares	MG	312885
3154101	Recreio	MG	101604
3154150	Reduto	MG	90194
3154200	Resende Costa	MG	180929
3154309	Resplendor	MG	222842
3154408	Ressaquinha	MG	202227
3154457	Riachinho	MG	99780
3154507	Riacho dos Machados	MG	284345
3154606	Ribeirão das Neves	MG	4102357
3154705	Ribeirão Vermelho	MG	86101
3154804	Rio Acima	MG	190998
3154903	Rio Casca	MG	194309
3155009	Rio Doce	MG	43003
3155108	Rio do Prado	MG	41184
3155207	Rio Espera	MG	48192
3155306	Rio Manso	MG	85414
3155405	Rio Novo	MG	106745
3155504	Rio Paranaíba	MG	516029
3155603	Rio Pardo de Minas	MG	274913
3155702	Rio Piracicaba	MG	561566
3155801	Rio Pomba	MG	340559
3155900	Rio Preto	MG	52621
3156007	Rio Vermelho	MG	112073
3156106	Ritápolis	MG	64213
3156205	Rochedo de Minas	MG	26286
3156304	Rodeiro	MG	395555
3156403	Romaria	MG	140025
3156452	Rosário da Limeira	MG	47124
3156502	Rubelita	MG	55939
3156601	Rubim	MG	85073
3156700	Sabará	MG	2919829
3156809	Sabinópolis	MG	180592
3156908	Sacramento	MG	1338218
3157005	Salinas	MG	545165
3157104	Salto da Divisa	MG	102990
3157203	Santa Bárbara	MG	826673
3157252	Santa Bárbara do Leste	MG	89354
3157278	Santa Bárbara do Monte Verde	MG	49807
3157302	Santa Bárbara do Tugúrio	MG	57807
3157336	Santa Cruz de Minas	MG	92011
3157377	Santa Cruz de Salinas	MG	37017
3157401	Santa Cruz do Escalvado	MG	52287
3157500	Santa Efigênia de Minas	MG	44520
3157609	Santa Fé de Minas	MG	38653
3157658	Santa Helena de Minas	MG	46652
3157708	Santa Juliana	MG	768265
3157807	Santa Luzia	MG	3986003
3157906	Santa Margarida	MG	263727
3158003	Santa Maria de Itabira	MG	163115
3158102	Santa Maria do Salto	MG	40948
3158201	Santa Maria do Suaçuí	MG	138884
3158300	Santana da Vargem	MG	137076
3158409	Santana de Cataguases	MG	40340
3158508	Santana de Pirapama	MG	84235
3158607	Santana do Deserto	MG	39386
3158706	Santana do Garambéu	MG	30805
3158805	Santana do Jacaré	MG	78652
3158904	Santana do Manhuaçu	MG	111886
3158953	Santana do Paraíso	MG	647374
3159001	Santana do Riacho	MG	63360
3159100	Santana dos Montes	MG	33894
3159209	Santa Rita de Caldas	MG	157354
3159308	Santa Rita de Jacutinga	MG	56238
3159357	Santa Rita de Minas	MG	79840
3159407	Santa Rita de Ibitipoca	MG	52334
3159506	Santa Rita do Itueto	MG	93541
3159605	Santa Rita do Sapucaí	MG	1469317
3159704	Santa Rosa da Serra	MG	56891
3159803	Santa Vitória	MG	1339212
3159902	Santo Antônio do Amparo	MG	284465
3160009	Santo Antônio do Aventureiro	MG	45413
3160108	Santo Antônio do Grama	MG	60168
3160207	Santo Antônio do Itambé	MG	35675
3160306	Santo Antônio do Jacinto	MG	88545
3160405	Santo Antônio do Monte	MG	574805
3160454	Santo Antônio do Retiro	MG	49805
3160504	Santo Antônio do Rio Abaixo	MG	22882
3160603	Santo Hipólito	MG	35764
3160702	Santos Dumont	MG	938711
3160801	São Bento Abade	MG	60876
3160900	São Brás do Suaçuí	MG	54304
3160959	São Domingos das Dores	MG	72562
3161007	São Domingos do Prata	MG	251805
3161056	São Félix de Minas	MG	37337
3161106	São Francisco	MG	505203
3161205	São Francisco de Paula	MG	98701
3161304	São Francisco de Sales	MG	133113
3161403	São Francisco do Glória	MG	54554
3161502	São Geraldo	MG	200119
3161601	São Geraldo da Piedade	MG	36315
3161650	São Geraldo do Baixio	MG	39078
3161700	São Gonçalo do Abaeté	MG	227991
3161809	São Gonçalo do Pará	MG	244270
3161908	São Gonçalo do Rio Abaixo	MG	3648790
3162005	São Gonçalo do Sapucaí	MG	615579
3162104	São Gotardo	MG	827781
3162203	São João Batista do Glória	MG	147321
3162252	São João da Lagoa	MG	41425
3162302	São João da Mata	MG	43119
3162401	São João da Ponte	MG	198389
3162450	São João das Missões	MG	81451
3162500	São João del Rei	MG	2147958
3162559	São João do Manhuaçu	MG	115912
3162575	São João do Manteninha	MG	58654
3162609	São João do Oriente	MG	84876
3162658	São João do Pacuí	MG	33688
3162708	São João do Paraíso	MG	215927
3162807	São João Evangelista	MG	170603
3162906	São João Nepomuceno	MG	395351
3162922	São Joaquim de Bicas	MG	624434
3162948	São José da Barra	MG	556367
3162955	São José da Lapa	MG	474664
3163003	São José da Safira	MG	38541
3163102	São José da Varginha	MG	82145
3163201	São José do Alegre	MG	50179
3163300	São José do Divino	MG	37523
3163409	São José do Goiabal	MG	53809
3163508	São José do Jacuri	MG	62868
3163607	São José do Mantimento	MG	32025
3163706	São Lourenço	MG	1044105
3163805	São Miguel do Anta	MG	76952
3163904	São Pedro da União	MG	91019
3164001	São Pedro dos Ferros	MG	112982
3164100	São Pedro do Suaçuí	MG	59982
3164209	São Romão	MG	160968
3164308	São Roque de Minas	MG	205428
3164407	São Sebastião da Bela Vista	MG	373128
3164431	São Sebastião da Vargem Alegre	MG	50225
3164472	São Sebastião do Anta	MG	64938
3164506	São Sebastião do Maranhão	MG	76772
3164605	São Sebastião do Oeste	MG	403884
3164704	São Sebastião do Paraíso	MG	1766205
3164803	São Sebastião do Rio Preto	MG	19624
3164902	São Sebastião do Rio Verde	MG	28309
3165008	São Tiago	MG	169579
3165107	São Tomás de Aquino	MG	126681
3165206	São Thomé das Letras	MG	91425
3165305	São Vicente de Minas	MG	161361
3165404	Sapucaí-Mirim	MG	101553
3165503	Sardoá	MG	61211
3165537	Sarzedo	MG	908286
3165552	Setubinha	MG	90343
3165560	Sem-Peixe	MG	30092
3165578	Senador Amaral	MG	60505
3165602	Senador Cortes	MG	27481
3165701	Senador Firmino	MG	80178
3165800	Senador José Bento	MG	22663
3165909	Senador Modestino Gonçalves	MG	98344
3166006	Senhora de Oliveira	MG	69420
3166105	Senhora do Porto	MG	36283
3166204	Senhora dos Remédios	MG	82274
3166303	Sericita	MG	74558
3166402	Seritinga	MG	35406
3166501	Serra Azul de Minas	MG	33528
3166600	Serra da Saudade	MG	18789
3166709	Serra dos Aimorés	MG	88080
3166808	Serra do Salitre	MG	476412
3166907	Serrania	MG	133568
3166956	Serranópolis de Minas	MG	35272
3167004	Serranos	MG	28768
3167103	Serro	MG	232487
3167202	Sete Lagoas	MG	8526459
3167301	Silveirânia	MG	27214
3167400	Silvianópolis	MG	94520
3167509	Simão Pereira	MG	71720
3167608	Simonésia	MG	186228
3167707	Sobrália	MG	52837
3167806	Soledade de Minas	MG	58278
3167905	Tabuleiro	MG	50479
3168002	Taiobeiras	MG	441826
3168051	Taparuba	MG	34691
3168101	Tapira	MG	621841
3168200	Tapiraí	MG	39422
3168309	Taquaraçu de Minas	MG	47258
3168408	Tarumirim	MG	144603
3168507	Teixeiras	MG	141892
3168606	Teófilo Otoni	MG	2516190
3168705	Timóteo	MG	3220968
3168804	Tiradentes	MG	162717
3168903	Tiros	MG	197716
3169000	Tocantins	MG	275084
3169059	Tocos do Moji	MG	51366
3169109	Toledo	MG	74815
3169208	Tombos	MG	98174
3169307	Três Corações	MG	2312182
3169356	Três Marias	MG	2702820
3169406	Três Pontas	MG	1346402
3169505	Tumiritinga	MG	55936
3169604	Tupaciguara	MG	650942
3169703	Turmalina	MG	371874
3169802	Turvolândia	MG	100311
3169901	Ubá	MG	2729153
3170008	Ubaí	MG	98355
3170057	Ubaporanga	MG	122749
3170107	Uberaba	MG	14708608
3170206	Uberlândia	MG	37442791
3170305	Umburatiba	MG	29917
3170404	Unaí	MG	3256006
3170438	União de Minas	MG	111083
3170479	Uruana de Minas	MG	49845
3170503	Urucânia	MG	170819
3170529	Urucuia	MG	131162
3170578	Vargem Alegre	MG	64500
3170602	Vargem Bonita	MG	43534
3170651	Vargem Grande do Rio Pardo	MG	46804
3170701	Varginha	MG	5512853
3170750	Varjão de Minas	MG	149666
3170800	Várzea da Palma	MG	716404
3170909	Varzelândia	MG	157436
3171006	Vazante	MG	717895
3171030	Verdelândia	MG	83238
3171071	Veredinha	MG	99425
3171105	Veríssimo	MG	113015
3171154	Vermelho Novo	MG	46164
3171204	Vespasiano	MG	2434249
3171303	Viçosa	MG	1630870
3171402	Vieiras	MG	38042
3171501	Mathias Lobato	MG	32729
3171600	Virgem da Lapa	MG	116101
3171709	Virgínia	MG	115621
3171808	Virginópolis	MG	147846
3171907	Virgolândia	MG	47506
3172004	Visconde do Rio Branco	MG	1122786
3172103	Volta Grande	MG	83919
3172202	Wenceslau Braz	MG	26723
3200102	Afonso Cláudio	ES	464362
3200136	Águia Branca	ES	179501
3200169	Água Doce do Norte	ES	139318
3200201	Alegre	ES	495241
3200300	Alfredo Chaves	ES	327218
3200359	Alto Rio Novo	ES	87119
3200409	Anchieta	ES	942572
3200508	Apiacá	ES	100542
3200607	Aracruz	ES	5290571
3200706	Atílio Vivácqua	ES	277597
3200805	Baixo Guandu	ES	723977
3200904	Barra de São Francisco	ES	867066
3201001	Boa Esperança	ES	222058
3201100	Bom Jesus do Norte	ES	151692
3201159	Brejetuba	ES	244587
3201209	Cachoeiro de Itapemirim	ES	4966599
3201308	Cariacica	ES	9786632
3201407	Castelo	ES	946338
3201506	Colatina	ES	3484699
3201605	Conceição da Barra	ES	471723
3201704	Conceição do Castelo	ES	218535
3201803	Divino de São Lourenço	ES	61319
3201902	Domingos Martins	ES	735227
3202009	Dores do Rio Preto	ES	142432
